hb,cancer_site_icd10code,cancer_site,sex,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C81,Hodgkin lymphoma,All,1997,3,2.831257078,0.583873276,8.274134645,109.7012152,22.6230279,320.5935032
S08000016,C81,Hodgkin lymphoma,All,1998,4,3.772161449,1.027787037,9.658231493,141.1476063,38.45797216,361.3939315
S08000016,C81,Hodgkin lymphoma,All,1999,2,1.890180512,0.228909629,6.827981918,88.99593248,10.7778203,321.4839079
S08000016,C81,Hodgkin lymphoma,All,2000,3,2.823529412,0.582279645,8.251551124,112.377863,23.17501702,328.4158039
S08000016,C81,Hodgkin lymphoma,All,2001,3,2.805049088,0.578468558,8.197543777,115.954776,23.91266247,338.8690615
S08000016,C81,Hodgkin lymphoma,All,2002,6,5.579838185,2.047702272,12.14495864,216.1335235,79.3171939,470.4316893
S08000016,C81,Hodgkin lymphoma,All,2003,2,1.845188671,0.223460908,6.665455916,73.7525963,8.931781571,266.4197365
S08000016,C81,Hodgkin lymphoma,All,2004,3,2.740977615,0.56525548,8.010299744,95.54431578,19.70353489,279.2210356
S08000016,C81,Hodgkin lymphoma,All,2005,6,5.442176871,1.997182996,11.84532791,205.5788037,75.44379775,447.4585077
S08000016,C81,Hodgkin lymphoma,All,2006,1,0.902038607,0.02283764,5.025837444,32.13901055,0.813689298,179.0671057
S08000016,C81,Hodgkin lymphoma,All,2007,5,4.456327986,1.4469575669999999,10.39958296,152.1060276,49.38841312,354.9647282
S08000016,C81,Hodgkin lymphoma,All,2008,5,4.410726888,1.432151015,10.29316521,145.9328781,47.3840083,340.5586566
S08000016,C81,Hodgkin lymphoma,All,2009,4,3.521436746,0.959472994,9.016276675,109.2146896,29.75732713,279.6329821
S08000016,C81,Hodgkin lymphoma,All,2010,4,3.518029903,0.958544744,9.007553804,105.0598872,28.62528329,268.9950377
S08000016,C81,Hodgkin lymphoma,All,2011,4,3.512469266,0.957029657,8.993316364,104.2938975,28.41657689,267.0337999
S08000016,C81,Hodgkin lymphoma,All,2012,6,5.276116778,1.936241869,11.483885,182.3568672,66.92175633,396.9141283
S08000016,C81,Hodgkin lymphoma,All,2013,4,3.512469266,0.957029657,8.993316364,114.9245951,31.31308419,294.2526078
S08000016,C81,Hodgkin lymphoma,All,2014,1,0.876885303,0.022200814,4.885692205,26.9931763,0.683408055,150.3963524
S08000016,C81,Hodgkin lymphoma,All,2015,5,4.384811015,1.423736201,10.2326862,157.2586575,51.06145804,366.9892477
S08000016,C81,Hodgkin lymphoma,All,2016,4,3.492534707,0.951598161,8.942275976,120.2269099,32.75778652,307.8286397
S08000016,C81,Hodgkin lymphoma,All,2017,4,3.47765606,0.94754423,8.90418073,92.44783444,25.18892341,236.7031736
S08000016,C81,Hodgkin lymphoma,All,2018,2,1.735056823,0.210123431,6.267621816,48.85418516,5.916468471,176.4781145
S08000016,C81,Hodgkin lymphoma,All,2019,2,1.731451822,0.209686848,6.254599314,53.19714072,6.442420537,192.1663633
S08000016,C81,Hodgkin lymphoma,All,2020,4,3.471017008,0.945735312,8.88718212,116.8749216,31.84448254,299.2462185
S08000016,C81,Hodgkin lymphoma,Male,1996,2,3.936233025,0.476696081,14.2190271,113.9880051,13.80447624,411.7638672
S08000016,C81,Hodgkin lymphoma,Male,1997,0,0,0,5.887144349,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Male,1998,2,3.925879397,0.475442208,14.181626230000001,133.7809512,16.20149383,483.2627941
S08000016,C81,Hodgkin lymphoma,Male,1999,0,0,0,5.882520272,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Male,2000,1,1.956793989,0.049541734,10.90255829,69.04284427,1.748013474,384.6821069
S08000016,C81,Hodgkin lymphoma,Male,2001,3,5.828977792,1.202075355,17.03474667,225.3727958,46.47728868,658.6349479
S08000016,C81,Hodgkin lymphoma,Male,2002,4,7.71114067,2.101026302,19.74358274,265.8757106,72.44218268,680.7474168
S08000016,C81,Hodgkin lymphoma,Male,2003,2,3.824530539,0.463168391,13.815519310000001,129.4968425,15.6826684,467.7871205
S08000016,C81,Hodgkin lymphoma,Male,2004,1,1.891109892,0.047878757,10.53658993,60.40705894,1.529374319,336.5665907
S08000016,C81,Hodgkin lymphoma,Male,2005,4,7.503845721,2.044545405,19.21282534,229.054661,62.40968593,586.4709056
S08000016,C81,Hodgkin lymphoma,Male,2006,1,1.863064741,0.047168715,10.38033235,57.04124982,1.44415941,317.8135025
S08000016,C81,Hodgkin lymphoma,Male,2007,4,7.359028608,2.005087616,18.84203601,199.8261372,54.44589691,511.6342759
S08000016,C81,Hodgkin lymphoma,Male,2008,4,7.292350325,1.986920028,18.67131313,198.7730395,54.15896324,508.9379276
S08000016,C81,Hodgkin lymphoma,Male,2009,1,1.821128736,0.046106988,10.14667988,51.04175475,1.292265346,284.3864555
S08000016,C81,Hodgkin lymphoma,Male,2010,3,5.460402978,1.126066367,15.95761466,139.8948026,28.84967149,408.8319784
S08000016,C81,Hodgkin lymphoma,Male,2011,2,3.623516623,0.438824674,13.08938793,86.97441598,10.53300527,314.1814953
S08000016,C81,Hodgkin lymphoma,Male,2012,3,5.43645688,1.121128106,15.887634,147.4692315,30.41170083,430.9676739
S08000016,C81,Hodgkin lymphoma,Male,2013,0,0,0,5.416160029,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Male,2014,0,0,0,5.415376767,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Male,2015,1,1.809201599,0.045805019,10.08022613,60.95037214,1.543129818,339.5937381
S08000016,C81,Hodgkin lymphoma,Male,2016,3,5.403847539,1.114403276,15.79233567,167.2023041,34.48113481,488.636086
S08000016,C81,Hodgkin lymphoma,Male,2017,1,1.792468049,0.045381362,9.98699276,40.04959582,1.013967977,223.1420659
S08000016,C81,Hodgkin lymphoma,Male,2018,0,0,0,5.350572922,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Male,2019,2,3.563601376,0.431568659,12.87295346,94.65900436,11.46364458,341.9408707
S08000016,C81,Hodgkin lymphoma,Male,2020,1,1.784057661,0.045168429,9.940133075,57.91483447,1.466276659,322.6808047
S08000016,C81,Hodgkin lymphoma,Female,1996,1,1.816530427,0.045990569,10.12105975,85.23922688,2.158070379,474.9225751
S08000016,C81,Hodgkin lymphoma,Female,1997,3,5.447216472,1.123346993,15.91907809,227.2000581,46.85411409,663.9749837
S08000016,C81,Hodgkin lymphoma,Female,1998,2,3.630027588,0.439613182,13.11290778,149.3728289,18.08974256,539.5860175
S08000016,C81,Hodgkin lymphoma,Female,1999,2,3.644049268,0.441311272,13.1635589,201.692895,24.4259453,728.5840857
S08000016,C81,Hodgkin lymphoma,Female,2000,2,3.6267363,0.439214591,13.10101851,163.7748273,19.83389138,591.6109875
S08000016,C81,Hodgkin lymphoma,Female,2001,0,0,0,5.399369669,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Female,2002,2,3.593438382,0.435182059,12.98073498,157.2822444,19.04760947,568.1575456
S08000016,C81,Hodgkin lymphoma,Female,2003,0,0,0,5.340367002,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Female,2004,2,3.535380319,0.428150958,12.77100929,134.7283513,16.31622838,486.6851289
S08000016,C81,Hodgkin lymphoma,Female,2005,2,3.512222534,0.425346443,12.68735542,170.6075922,20.66137091,616.2932837
S08000016,C81,Hodgkin lymphoma,Female,2006,0,0,0,5.238667961,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Female,2007,1,1.728757887,0.04376836,9.632022458,77.79433937,1.969582146,433.4423168
S08000016,C81,Hodgkin lymphoma,Female,2008,1,1.709167977,0.043272387,9.522874463,70.72699171,1.790652395,394.0655759
S08000016,C81,Hodgkin lymphoma,Female,2009,3,5.112561564,1.054333105,14.94107444,176.1255181,36.32131606,514.713504
S08000016,C81,Hodgkin lymphoma,Female,2010,1,1.701866948,0.043087541,9.482195733,60.13649472,1.522524226,335.0591033
S08000016,C81,Hodgkin lymphoma,Female,2011,2,3.408025901,0.412727747,12.31096135,130.2262488,15.77100288,470.4219868
S08000016,C81,Hodgkin lymphoma,Female,2012,3,5.124963698,1.056890724,14.97731874,238.8669914,49.26011622,698.0707137
S08000016,C81,Hodgkin lymphoma,Female,2013,4,6.829551469,1.860822916,17.48636425,286.6587315,78.10485637,733.9602045
S08000016,C81,Hodgkin lymphoma,Female,2014,1,1.702968274,0.043115424,9.488331927,62.91734875,1.592929355,350.5530304
S08000016,C81,Hodgkin lymphoma,Female,2015,4,6.807699508,1.854868992,17.43041455,259.9434684,70.82584632,665.5585205
S08000016,C81,Hodgkin lymphoma,Female,2016,1,1.694513166,0.042901359,9.441223084,65.2397205,1.651726717,363.4924576
S08000016,C81,Hodgkin lymphoma,Female,2017,3,5.064915331,1.044507307,14.80183193,163.9469407,33.80980061,479.1225326
S08000016,C81,Hodgkin lymphoma,Female,2018,2,3.373762251,0.40857826,12.18718926,132.999618,16.10687077,480.4403502
S08000016,C81,Hodgkin lymphoma,Female,2019,0,0,0,5.044424324,0,0,299.5732274
S08000016,C81,Hodgkin lymphoma,Female,2020,3,5.068594985,1.04526614,14.81258544,176.9088164,36.48285101,517.0026341
S08000016,C64-C65,Kidney,All,1996,13,12.2803703,6.538779984,20.99980722,89.80952921,47.81979188,153.5770301
S08000016,C64-C65,Kidney,All,1997,13,12.26878067,6.532608995,20.9799886,96.52004662,51.39285978,165.0522193
S08000016,C64-C65,Kidney,All,1998,18,16.97472652,10.06029874,26.82738614,120.3007666,71.29785853,190.127076
S08000016,C64-C65,Kidney,All,1999,10,9.450902561,4.532075131,17.3805463,65.97545377,31.63779452,121.3312085
S08000016,C64-C65,Kidney,All,2000,18,16.94117647,10.04041485,26.7743626,125.2442998,74.22770966,197.9399898
S08000016,C64-C65,Kidney,All,2001,23,21.50537634,13.63256385,32.26862356,156.1182187,98.96555865,234.2539813
S08000016,C64-C65,Kidney,All,2002,13,12.0896494,6.437229137,20.67366867,86.07930878,45.8336066,147.1982396
S08000016,C64-C65,Kidney,All,2003,11,10.14853769,5.066113449,18.15853724,70.22876902,35.05794846,125.658667
S08000016,C64-C65,Kidney,All,2004,23,21.01416172,13.32117591,31.53156043,134.9414876,85.54132771,202.478487
S08000016,C64-C65,Kidney,All,2005,16,14.51247166,8.295131477,23.56734476,90.86244474,51.93573799,147.5549177
S08000016,C64-C65,Kidney,All,2006,21,18.94281075,11.72589842,28.95609844,113.8019057,70.44517327,173.9583015
S08000016,C64-C65,Kidney,All,2007,31,27.62923351,18.77272369,39.21749154,146.931857,99.83306817,208.5580426
S08000016,C64-C65,Kidney,All,2008,27,23.81792519,15.69616278,34.65383067,126.1957862,83.16381831,183.6082434
S08000016,C64-C65,Kidney,All,2009,17,14.96610617,8.718308363,23.96218577,73.98283834,43.09772969,118.453691
S08000016,C64-C65,Kidney,All,2010,23,20.22867194,12.82324278,30.3529401,95.13891858,60.30991327,142.7550906
S08000016,C64-C65,Kidney,All,2011,22,19.31858096,12.10685184,29.24856374,91.49979503,57.3424344,138.5317893
S08000016,C64-C65,Kidney,All,2012,18,15.82835033,9.380883556,25.01561754,76.145943,45.1289117,120.3434184
S08000016,C64-C65,Kidney,All,2013,8,7.024938532,3.032869843,13.84192942,29.88606932,12.90268348,58.88747071
S08000016,C64-C65,Kidney,All,2014,36,31.56787092,22.1097487,43.70323964,126.5794171,88.65466756,175.2392682
S08000016,C64-C65,Kidney,All,2015,28,24.55494168,16.31658042,35.48872748,98.55820111,65.49120888,142.4440418
S08000016,C64-C65,Kidney,All,2016,30,26.1940103,17.67298876,37.39357845,106.4746091,71.83797166,151.9991251
S08000016,C64-C65,Kidney,All,2017,25,21.73535037,14.06597274,32.08566484,84.71718005,54.82449212,125.0592697
S08000016,C64-C65,Kidney,All,2018,19,16.48303982,9.923866717,25.74030847,61.90212516,37.26912307,96.66783639
S08000016,C64-C65,Kidney,All,2019,20,17.31451822,10.57615755,26.7408691,75.10714844,45.87739749,115.9968992
S08000016,C64-C65,Kidney,All,2020,20,17.35508504,10.60093681,26.80352126,77.3946984,47.27469244,119.5298346
S08000016,C64-C65,Kidney,Male,1996,9,17.71304861,8.099533748,33.62488379,105.8875798,48.41854414,201.0076099
S08000016,C64-C65,Kidney,Male,1997,7,13.75623944,5.530721714,28.3431108,87.16607112,35.04528141,179.5954209
S08000016,C64-C65,Kidney,Male,1998,12,23.55527638,12.17135503,41.14632743,133.6483886,69.05807262,233.4568386
S08000016,C64-C65,Kidney,Male,1999,7,13.74543455,5.52637759,28.32084861,76.72343213,30.84679894,158.0795935
S08000016,C64-C65,Kidney,Male,2000,10,19.56793989,9.383587774,35.98613815,119.5702097,57.33856318,219.8938728
S08000016,C64-C65,Kidney,Male,2001,11,21.37291857,10.66928394,38.24205513,121.1125962,60.45897166,216.7038894
S08000016,C64-C65,Kidney,Male,2002,6,11.56671101,4.244779083,25.17586032,67.37587558,24.72575888,146.6489161
S08000016,C64-C65,Kidney,Male,2003,6,11.47359162,4.210605908,24.97317861,64.18134446,23.55342226,139.6957668
S08000016,C64-C65,Kidney,Male,2004,17,32.14886817,18.72790043,51.47345225,160.7319007,93.63225533,257.3473434
S08000016,C64-C65,Kidney,Male,2005,11,20.63557573,10.30120506,36.92274512,103.03307,51.43373732,184.3546229
S08000016,C64-C65,Kidney,Male,2006,12,22.3567769,11.552072860000001,39.05279003,104.2169416,53.85041449,182.0460237
S08000016,C64-C65,Kidney,Male,2007,17,31.27587158,18.21934775,50.07570015,137.9526204,80.36248507,220.8755089
S08000016,C64-C65,Kidney,Male,2008,15,27.34631372,15.3055242,45.10358578,117.3621917,65.68672779,193.5710873
S08000016,C64-C65,Kidney,Male,2009,9,16.39015862,7.494624205,31.11362651,67.74626867,30.97790795,128.6035205
S08000016,C64-C65,Kidney,Male,2010,8,14.56107461,6.286438501,28.69112179,56.10841447,24.22363091,110.5559443
S08000016,C64-C65,Kidney,Male,2011,15,27.17637467,15.2104106,44.82329717,104.7682919,58.63801764,172.7993648
S08000016,C64-C65,Kidney,Male,2012,11,19.93367523,9.950818852,35.66685123,79.21544978,39.54406712,141.7383212
S08000016,C64-C65,Kidney,Male,2013,4,7.231834536,1.970431512,18.51636867,23.43005204,6.383900606,59.99023891
S08000016,C64-C65,Kidney,Male,2014,21,37.96164067,23.49885389,58.02840025,120.2719902,74.45025755,183.848513
S08000016,C64-C65,Kidney,Male,2015,15,27.13802399,15.18894602,44.76004355,84.64095275,47.37289873,139.6023798
S08000016,C64-C65,Kidney,Male,2016,20,36.02565026,22.0054031,55.63869498,109.6102646,66.95279721,169.2841638
S08000016,C64-C65,Kidney,Male,2017,14,25.09455269,13.71942547,42.10439535,77.44639224,42.34066331,129.9418865
S08000016,C64-C65,Kidney,Male,2018,9,16.07458608,7.350324345,30.51457153,46.6636388,21.33758708,88.58212192
S08000016,C64-C65,Kidney,Male,2019,10,17.81800688,8.544426877,32.76794904,60.03007959,28.78675651,110.3974537
S08000016,C64-C65,Kidney,Male,2020,11,19.62463427,9.79654672,35.11389159,65.31943799,32.6072281,116.8745176
S08000016,C64-C65,Kidney,Female,1996,4,7.266121708,1.979773612,18.60415745,66.9400247,18.23890376,171.3930497
S08000016,C64-C65,Kidney,Female,1997,6,10.89443294,3.998064883,23.71259401,110.3335246,40.49045895,240.149633
S08000016,C64-C65,Kidney,Female,1998,6,10.89008276,3.996468443,23.70312549,100.2721676,36.79811827,218.2502946
S08000016,C64-C65,Kidney,Female,1999,3,5.466073901,1.127235848,15.9741875,49.72260709,10.25399696,145.310558
S08000016,C64-C65,Kidney,Female,2000,8,14.5069452,6.263069265,28.58446527,133.1419554,57.4812462,262.3427295
S08000016,C64-C65,Kidney,Female,2001,12,21.62824649,11.17563057,37.78019402,212.3905872,109.7453157,371.003613
S08000016,C64-C65,Kidney,Female,2002,7,12.57703434,5.056620104,25.9134976,112.9562943,45.41428873,232.7331375
S08000016,C64-C65,Kidney,Female,2003,5,8.9132915,2.894121488,20.80064903,79.18175763,25.71010117,184.7838085
S08000016,C64-C65,Kidney,Female,2004,6,10.60614096,3.892266804,23.08510371,92.76716108,34.04391315,201.915055
S08000016,C64-C65,Kidney,Female,2005,5,8.780556336,2.851022742,20.49088943,72.12039699,23.41729659,168.3049483
S08000016,C64-C65,Kidney,Female,2006,9,15.73839294,7.196595431,29.87637222,129.7077543,59.31064471,246.2257209
S08000016,C64-C65,Kidney,Female,2007,14,24.20261042,13.23179234,40.60786779,159.5415388,87.22284384,267.6835928
S08000016,C64-C65,Kidney,Female,2008,12,20.51001572,10.59782441,35.82686991,139.3019789,71.97936525,243.3325232
S08000016,C64-C65,Kidney,Female,2009,8,13.6334975,5.885976545,26.86342511,82.53006252,35.63062318,162.617124
S08000016,C64-C65,Kidney,Female,2010,15,25.52800422,14.28783018,42.10456078,151.2544444,84.65596434,249.471204
S08000016,C64-C65,Kidney,Female,2011,7,11.92809065,4.795711087,24.5764256,71.96862411,28.93511951,148.2828717
S08000016,C64-C65,Kidney,Female,2012,7,11.95824863,4.807836158,24.63856255,71.77546096,28.85745791,147.8848818
S08000016,C64-C65,Kidney,Female,2013,4,6.829551469,1.860822916,17.48636425,41.25313568,11.24009103,105.6244118
S08000016,C64-C65,Kidney,Female,2014,15,25.54452411,14.29707623,42.13180782,136.6093042,76.45919052,225.3162723
S08000016,C64-C65,Kidney,Female,2015,13,22.1250234,11.78064314,37.83446384,121.6352449,64.76564513,207.9999733
S08000016,C64-C65,Kidney,Female,2016,10,16.94513166,8.125849283,31.16270045,100.712387,48.29550421,185.2136654
S08000016,C64-C65,Kidney,Female,2017,11,18.57135622,9.270754111,33.22928621,96.21328357,48.02932451,172.1521412
S08000016,C64-C65,Kidney,Female,2018,10,16.86881125,8.089250681,31.0223445,87.66816338,42.04029197,161.2248738
S08000016,C64-C65,Kidney,Female,2019,10,16.83870207,8.074812158,30.96697264,100.2978004,48.09669382,184.4512259
S08000016,C64-C65,Kidney,Female,2020,9,15.20578496,6.953053148,28.86531637,99.98614669,45.72003313,189.8048516
S08000016,C91-C95,Leukaemias,All,1996,18,17.00358965,10.07740486,26.87300233,107.0236837,63.42901775,169.1435609
S08000016,C91-C95,Leukaemias,All,1997,27,25.4813137,16.79234629,37.07397362,162.6510857,107.1880904,236.6487902
S08000016,C91-C95,Leukaemias,All,1998,27,25.46208978,16.7796776,37.04600381,167.0981945,110.1187631,243.1191
S08000016,C91-C95,Leukaemias,All,1999,18,17.01162461,10.08216688,26.88570104,105.1996699,62.3479916,166.2608328
S08000016,C91-C95,Leukaemias,All,2000,13,12.23529412,6.514778815,20.92272557,77.60879738,41.32341603,132.7134071
S08000016,C91-C95,Leukaemias,All,2001,17,15.89527817,9.259585292,25.44988015,92.3866837,53.81864781,147.9200303
S08000016,C91-C95,Leukaemias,All,2002,13,12.0896494,6.437229137,20.67366867,73.80409346,39.29757143,126.2072475
S08000016,C91-C95,Leukaemias,All,2003,28,25.83264139,17.1656026,37.3353593,136.5717501,90.7509361,197.384204
S08000016,C91-C95,Leukaemias,All,2004,23,21.01416172,13.32117591,31.53156043,122.1266993,77.41785121,183.2500126
S08000016,C91-C95,Leukaemias,All,2005,18,16.32653061,9.676136762,25.80295716,92.20331092,54.64552559,145.7209825
S08000016,C91-C95,Leukaemias,All,2006,34,30.66931265,21.23939057,42.85729036,184.4371631,127.7280971,257.7324488
S08000016,C91-C95,Leukaemias,All,2007,18,16.04278075,9.50796861,25.35451004,99.13483637,58.75358687,156.6757811
S08000016,C91-C95,Leukaemias,All,2008,18,15.8786168,9.410674647,25.09506022,94.88552567,56.23517604,149.9600382
S08000016,C91-C95,Leukaemias,All,2009,13,11.44466943,6.093804464,19.57073327,64.97268963,34.59522083,111.105278
S08000016,C91-C95,Leukaemias,All,2010,27,23.74670185,15.64922615,34.55020444,146.4189508,96.49101118,213.0318861
S08000016,C91-C95,Leukaemias,All,2011,20,17.56234633,10.72753739,27.12361951,97.15840664,59.34687888,150.053279
S08000016,C91-C95,Leukaemias,All,2012,21,18.46640872,11.43099805,28.22786734,112.689332,69.75647265,172.2576145
S08000016,C91-C95,Leukaemias,All,2013,11,9.659290481,4.821883006,17.28313884,55.76692261,27.83864684,99.78242896
S08000016,C91-C95,Leukaemias,All,2014,22,19.29147667,12.08986572,29.20752752,111.8448989,70.09260269,169.3345211
S08000016,C91-C95,Leukaemias,All,2015,28,24.55494168,16.31658042,35.48872748,139.7758527,92.880039,202.0150244
S08000016,C91-C95,Leukaemias,All,2016,22,19.20894089,12.03814099,29.08256735,108.4169445,67.94432191,164.1445569
S08000016,C91-C95,Leukaemias,All,2017,18,15.64945227,9.274857225,24.73288147,96.61185463,57.25830799,152.6883822
S08000016,C91-C95,Leukaemias,All,2018,21,18.21809664,11.27728896,27.84829594,112.1303619,69.41046131,171.4031692
S08000016,C91-C95,Leukaemias,All,2019,26,22.50887369,14.7035436,32.98071516,152.3367967,99.51145327,223.2087029
S08000016,C91-C95,Leukaemias,All,2020,17,14.75182228,8.593480102,23.61909651,107.1772799,62.43471512,171.6012075
S08000016,C91-C95,Leukaemias,Male,1996,11,21.64928164,10.80724339,38.736545,120.2089226,60.00786106,215.0869677
S08000016,C91-C95,Leukaemias,Male,1997,15,29.477655939999998,16.49842026,48.61891065,173.5883299,97.15607048,286.3075516
